NOME_ORIGEM,NOME_DEST,flowOD,flowDO,Dist,COD_ORIGEM,COD_DESTINO
Volusia,Holmes,4,3,1,127,59
Volusia,Indian River,20,114,1,127,61
Volusia,Jackson,58,16,1,127,63
Volusia,Jefferson,34,0,1,127,65
Volusia,Lake,591,644,1,127,69
Volusia,Lee,197,96,1,127,71
Volusia,Leon,199,242,1,127,73
Volusia,Levy,0,84,1,127,75
Volusia,Liberty,14,0,1,127,77
Volusia,Madison,2,0,1,127,79
Volusia,Manatee,119,281,1,127,81
Volusia,Marion,322,245,1,127,83
Volusia,Martin,28,104,1,127,85
Volusia,Miami-Dade,602,607,1,127,86
Volusia,Monroe,3,55,1,127,87
Volusia,Nassau,0,60,1,127,89
Volusia,Okaloosa,76,0,1,127,91
Volusia,Okeechobee,15,0,1,127,93
Volusia,Orange,1391,1862,1,127,95
Volusia,Osceola,245,286,1,127,97
Volusia,Palm Beach,447,430,1,127,99
Volusia,Pasco,54,221,1,127,101
Volusia,Pinellas,79,259,1,127,103
Volusia,Polk,221,523,1,127,105
Volusia,Putnam,225,74,1,127,107
Volusia,St. Johns,229,52,1,127,109
Volusia,St. Lucie,130,359,1,127,111
Volusia,Santa Rosa,408,56,1,127,113
Volusia,Sarasota,311,393,1,127,115
Volusia,Seminole,1568,3531,1,127,117
Volusia,Sumter,0,293,1,127,119
Volusia,Suwannee,27,42,1,127,121
Volusia,Taylor,36,17,1,127,123
Volusia,Union,0,3,1,127,125
Volusia,Wakulla,63,0,1,127,129
Volusia,Walton,43,15,1,127,131
Volusia,Washington,47,0,1,127,133
Wakulla,Alachua,0,28,1,129,1
Wakulla,Baker,53,0,1,129,3
Wakulla,Bay,56,30,1,129,5
Wakulla,Brevard,0,10,1,129,9
Wakulla,Broward,7,34,1,129,11
Wakulla,Calhoun,20,50,1,129,13
Wakulla,Charlotte,14,24,1,129,15
Wakulla,Clay,0,11,1,129,19
Wakulla,Collier,0,15,1,129,21
Wakulla,Columbia,15,21,1,129,23
Wakulla,Dixie,32,13,1,129,29
Wakulla,Duval,12,107,1,129,31
Wakulla,Escambia,9,41,1,129,33
Wakulla,Franklin,64,23,1,129,37
Wakulla,Gadsden,0,33,1,129,39
Wakulla,Gulf,3,86,1,129,45
Wakulla,Hamilton,20,29,1,129,47
Wakulla,Highlands,0,4,1,129,55
Wakulla,Hillsborough,7,110,1,129,57
Wakulla,Holmes,27,71,1,129,59
Wakulla,Jackson,65,221,1,129,63
Wakulla,Jefferson,64,29,1,129,65
Wakulla,Lafayette,26,11,1,129,67
Wakulla,Lake,0,9,1,129,69
Wakulla,Lee,3,30,1,129,71
Wakulla,Leon,1012,648,1,129,73
Wakulla,Levy,28,0,1,129,75
Wakulla,Liberty,44,13,1,129,77
Wakulla,Madison,45,8,1,129,79
Wakulla,Manatee,0,5,1,129,81
Wakulla,Marion,6,48,1,129,83
Wakulla,Martin,4,0,1,129,85
Wakulla,Miami-Dade,62,25,1,129,86
Wakulla,Okaloosa,49,32,1,129,91
Wakulla,Okeechobee,0,16,1,129,93
Wakulla,Orange,0,45,1,129,95
Wakulla,Osceola,3,0,1,129,97
Wakulla,Palm Beach,33,148,1,129,99
Wakulla,Pasco,6,4,1,129,101
Wakulla,Pinellas,0,45,1,129,103
Wakulla,Polk,80,37,1,129,105
Wakulla,Putnam,0,24,1,129,107
Wakulla,St. Lucie,0,511,1,129,111
Wakulla,Santa Rosa,0,59,1,129,113
Wakulla,Sarasota,31,21,1,129,115
Wakulla,Seminole,0,198,1,129,117
Wakulla,Suwannee,0,24,1,129,121
Wakulla,Taylor,72,62,1,129,123
Wakulla,Union,48,20,1,129,125
Wakulla,Volusia,0,63,1,129,127
Wakulla,Walton,57,29,1,129,131
Wakulla,Washington,18,17,1,129,133
Walton,Alachua,16,40,1,131,1
Walton,Baker,3,0,1,131,3
Walton,Bay,186,309,1,131,5
Walton,Bradford,19,0,1,131,7
Walton,Brevard,25,0,1,131,9
Walton,Broward,34,19,1,131,11
Walton,Calhoun,0,17,1,131,13
Walton,Charlotte,3,0,1,131,15
Walton,Citrus,0,24,1,131,17
Walton,Collier,0,68,1,131,21
Walton,Columbia,13,17,1,131,23
Walton,Desoto,21,0,1,131,27
Walton,Duval,6,98,1,131,31
Walton,Escambia,222,107,1,131,33
Walton,Gadsden,4,16,1,131,39
Walton,Gilchrist,5,0,1,131,41
Walton,Gulf,0,7,1,131,45
Walton,Hamilton,19,12,1,131,47
Walton,Hendry,6,0,1,131,51
Walton,Hernando,0,4,1,131,53
Walton,Hillsborough,69,4,1,131,57
Walton,Holmes,171,38,1,131,59
Walton,Jackson,28,58,1,131,63
Walton,Jefferson,28,0,1,131,65
Walton,Lafayette,1,0,1,131,67
Walton,Lake,15,19,1,131,69
Walton,Leon,94,73,1,131,73
Walton,Levy,0,1,1,131,75
Walton,Manatee,1,0,1,131,81
Walton,Marion,8,31,1,131,83
Walton,Miami-Dade,13,21,1,131,86
Walton,Monroe,11,97,1,131,87
Walton,Nassau,0,5,1,131,89
Walton,Okaloosa,481,948,1,131,91
Walton,Okeechobee,1,0,1,131,93
Walton,Orange,18,154,1,131,95
Walton,Palm Beach,22,122,1,131,99
Walton,Pasco,28,2,1,131,101
Walton,Pinellas,0,31,1,131,103
Walton,Polk,14,18,1,131,105
Walton,Putnam,4,0,1,131,107
Walton,St. Johns,35,33,1,131,109
Walton,St. Lucie,0,11,1,131,111
Walton,Santa Rosa,146,320,1,131,113
Walton,Sarasota,11,0,1,131,115
Walton,Seminole,9,10,1,131,117
Walton,Sumter,4,0,1,131,119
Walton,Suwannee,0,28,1,131,121
Walton,Union,0,8,1,131,125
Walton,Volusia,15,43,1,131,127
Walton,Wakulla,29,57,1,131,129
Walton,Washington,50,31,1,131,133
Washington,Alachua,43,0,1,133,1
Washington,Bay,449,464,1,133,5
Washington,Bradford,57,0,1,133,7
Washington,Broward,0,10,1,133,11
Washington,Calhoun,0,49,1,133,13
Washington,Citrus,0,16,1,133,17
Washington,Collier,8,0,1,133,21
Washington,Columbia,0,8,1,133,23
Washington,Duval,13,57,1,133,31
Washington,Escambia,119,95,1,133,33
Washington,Franklin,0,36,1,133,37
Washington,Gadsden,17,2,1,133,39
Washington,Gilchrist,0,11,1,133,41
Washington,Gulf,0,4,1,133,45
Washington,Hamilton,6,9,1,133,47
Washington,Hillsborough,0,3,1,133,57
Washington,Holmes,127,283,1,133,59
Washington,Indian River,0,40,1,133,61
Washington,Jackson,212,323,1,133,63
Washington,Jefferson,49,12,1,133,65
Washington,Lafayette,21,0,1,133,67
Washington,Lake,3,2,1,133,69
Washington,Lee,6,0,1,133,71
Washington,Leon,47,90,1,133,73
Washington,Madison,9,0,1,133,79
Washington,Marion,0,15,1,133,83
Washington,Martin,0,10,1,133,85
Washington,Miami-Dade,84,16,1,133,86
Washington,Okaloosa,11,26,1,133,91
Washington,Orange,48,71,1,133,95
Washington,Palm Beach,5,0,1,133,99
Washington,Pasco,74,0,1,133,101
Washington,Pinellas,13,15,1,133,103
Washington,Polk,3,6,1,133,105
Washington,St. Lucie,0,10,1,133,111
Washington,Santa Rosa,35,46,1,133,113
Washington,Seminole,0,4,1,133,117
Washington,Sumter,0,3,1,133,119
Washington,Suwannee,0,21,1,133,121
Washington,Taylor,0,14,1,133,123
Washington,Union,8,60,1,133,125
Washington,Volusia,0,47,1,133,127
Washington,Wakulla,17,18,1,133,129
Washington,Walton,31,50,1,133,131
